key,name,city,country,iata,icao,latitude,longitude,altitude,timezone,dst
SMI,Samos Airport,Samos,Greece,SMI,LGSM,37.689998626708984,26.911699295043945,19,2,E
JTR,Santorini Airport,Thira,Greece,JTR,LGSR,36.399200439453125,25.479299545288086,127,2,E
JSH,Sitia Airport,Sitia,Greece,JSH,LGST,35.21609878540039,26.101299285888672,376,2,E
SKU,Skiros Airport,Skiros,Greece,SKU,LGSY,38.9676017761,24.4871997833,44,2,E
SKG,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,SKG,LGTS,40.51969909667969,22.97089958190918,22,2,E
ZTH,Dionysios Solomos Airport,Zakynthos,Greece,ZTH,LGZA,37.75090026855469,20.884300231933594,15,2,E
BUD,Budapest Ferenc Liszt International Airport,Budapest,Hungary,BUD,LHBP,47.436901092499994,19.255599975599996,495,1,E
DEB,Debrecen International Airport,Debrecen,Hungary,DEB,LHDC,47.48889923095703,21.615299224853516,359,1,E
CRV,Crotone Airport,Crotone,Italy,CRV,LIBC,38.9972,17.0802,522,1,E
BRI,Bari Karol Wojtyła Airport,Bari,Italy,BRI,LIBD,41.138901,16.760599,177,1,E
FOG,Foggia Gino Lisa Airport,Foggia,Italy,FOG,LIBF,41.432899,15.535,265,1,E
TAR,Taranto-Grottaglie Marcello Arlotta Airport,Grottaglie,Italy,TAR,LIBG,40.517502,17.4032,215,1,E
LCC,Lecce Galatina Air Base,Lecce,Italy,LCC,LIBN,40.239201,18.133301,156,1,E
PSR,Pescara International Airport,Pescara,Italy,PSR,LIBP,42.431702,14.1811,48,1,E
BDS,Brindisi – Salento Airport,Brindisi,Italy,BDS,LIBR,40.6576,17.947001,47,1,E
SUF,Lamezia Terme Airport,Lamezia,Italy,SUF,LICA,38.905399,16.2423,39,1,E
CTA,Catania-Fontanarossa Airport,Catania,Italy,CTA,LICC,37.466801,15.0664,39,1,E
LMP,Lampedusa Airport,Lampedusa,Italy,LMP,LICD,35.497898,12.6181,70,1,E
PNL,Pantelleria Airport,Pantelleria,Italy,PNL,LICG,36.816502,11.9689,628,1,E
PMO,Falcone–Borsellino Airport,Palermo,Italy,PMO,LICJ,38.175999,13.091,65,1,E
REG,Reggio Calabria Airport,Reggio Calabria,Italy,REG,LICR,38.071201,15.6516,96,1,E
TPS,Vincenzo Florio Airport Trapani-Birgi,Trapani,Italy,TPS,LICT,37.9114,12.488,25,1,E
NSY,Sigonella Navy Air Base,Sigonella,Italy,NSY,LICZ,37.401699,14.9224,79,1,E
AHO,Alghero-Fertilia Airport,Alghero,Italy,AHO,LIEA,40.632099,8.29077,87,1,E
DCI,Decimomannu Air Base,Decimomannu,Italy,DCI,LIED,39.354198,8.97248,100,1,E
CAG,Cagliari Elmas Airport,Cagliari,Italy,CAG,LIEE,39.251499,9.05428,13,1,E
OLB,Olbia Costa Smeralda Airport,Olbia,Italy,OLB,LIEO,40.898701,9.51763,37,1,E
TTB,Tortolì Airport,Tortoli,Italy,TTB,LIET,39.9188,9.68298,23,1,E
MXP,Malpensa International Airport,Milano,Italy,MXP,LIMC,45.6306,8.72811,768,1,E
BGY,Il Caravaggio International Airport,Bergamo,Italy,BGY,LIME,45.673901,9.70417,782,1,E
TRN,Turin Airport,Torino,Italy,TRN,LIMF,45.200802,7.64963,989,1,E
ALL,Villanova D'Albenga International Airport,Albenga,Italy,ALL,LIMG,44.050598,8.12743,148,1,E
GOA,Genoa Cristoforo Colombo Airport,Genoa,Italy,GOA,LIMJ,44.4133,8.8375,13,1,E
LIN,Milano Linate Airport,Milan,Italy,LIN,LIML,45.445099,9.27674,353,1,E
PMF,Parma Airport,Parma,Italy,PMF,LIMP,44.824501,10.2964,161,1,E
QPZ,Piacenza San Damiano Air Base,Piacenza,Italy,QPZ,LIMS,44.913101,9.723323,456,1,E
CUF,Cuneo International Airport,Cuneo,Italy,CUF,LIMZ,44.547001,7.62322,1267,1,E
AVB,Aviano Air Base,Aviano,Italy,AVB,LIPA,46.031898,12.596503,410,1,E
BZO,Bolzano Airport,Bolzano,Italy,BZO,LIPB,46.460201,11.3264,789,1,E
BLQ,Bologna Guglielmo Marconi Airport,Bologna,Italy,BLQ,LIPE,44.5354,11.2887,123,1,E
TSF,Treviso-Sant'Angelo Airport,Treviso,Italy,TSF,LIPH,45.648399,12.1944,59,1,E
FRL,Forlì Airport,Forli,Italy,FRL,LIPK,44.194801,12.0701,97,1,E
VBS,Brescia Airport,Brescia,Italy,VBS,LIPO,45.428902,10.3306,355,1,E
TRS,Trieste–Friuli Venezia Giulia Airport,Ronchi De Legionari,Italy,TRS,LIPQ,45.827499,13.4722,39,1,E
RMI,Federico Fellini International Airport,Rimini,Italy,RMI,LIPR,44.020302,12.6117,40,1,E
VIC,Vicenza Airport,Vicenza,Italy,VIC,LIPT,45.573399,11.5295,128,1,E
QPA,Padova Airport,Padova,Italy,QPA,LIPU,45.395802,11.8479,44,1,E
VRN,Verona Villafranca Airport,Villafranca,Italy,VRN,LIPX,45.395699,10.8885,239,1,E
VCE,Venice Marco Polo Airport,Venice,Italy,VCE,LIPZ,45.505299,12.3519,7,1,E
SAY,Siena-Ampugnano Airport,Siena,Italy,SAY,LIQS,43.256302,11.255,634,1,E
CIA,Ciampino–G. B. Pastine International Airport,Rome,Italy,CIA,LIRA,41.7994,12.5949,427,1,E
FCO,Leonardo da Vinci–Fiumicino Airport,Rome,Italy,FCO,LIRF,41.8002778,12.2388889,13,1,E
EBA,Marina Di Campo Airport,Marina Di Campo,Italy,EBA,LIRJ,42.7603,10.2394,31,1,E
QLT,Latina Air Base,Latina,Italy,QLT,LIRL,41.5424,12.909,94,1,E
NAP,Naples International Airport,Naples,Italy,NAP,LIRN,40.886002,14.2908,294,1,E
PSA,Pisa International Airport,Pisa,Italy,PSA,LIRP,43.683899,10.3927,6,1,E
FLR,Peretola Airport,Florence,Italy,FLR,LIRQ,43.810001,11.2051,142,1,E
GRS,Grosseto Air Base,Grosseto,Italy,GRS,LIRS,42.759701,11.0719,17,1,E
PEG,Perugia San Francesco d'Assisi – Umbria International Airport,Perugia,Italy,PEG,LIRZ,43.095901,12.5132,697,1,E
LJU,Ljubljana Jože Pučnik Airport,Ljubljana,Slovenia,LJU,LJLJ,46.223701,14.4576,1273,1,E
MBX,Maribor Airport,Maribor,Slovenia,MBX,LJMB,46.47990036010742,15.686100006103516,876,1,E
POW,Portoroz Airport,Portoroz,Slovenia,POW,LJPZ,45.4734001159668,13.614999771118164,7,1,E
KLV,Karlovy Vary International Airport,Karlovy Vary,Czech Republic,KLV,LKKV,50.202999114990234,12.914999961853027,1989,1,E
OSR,Ostrava Leos Janáček Airport,Ostrava,Czech Republic,OSR,LKMT,49.6963005065918,18.111099243164062,844,1,E
PED,Pardubice Airport,Pardubice,Czech Republic,PED,LKPD,50.01340103149414,15.73859977722168,741,1,E
PRV,Přerov Air Base,Prerov,Czech Republic,PRV,LKPO,49.42580032348633,17.404699325561523,676,1,E
PRG,Václav Havel Airport Prague,Prague,Czech Republic,PRG,LKPR,50.1008,14.26,1247,1,E
BRQ,Brno-Tuřany Airport,Brno,Czech Republic,BRQ,LKTB,49.15129852294922,16.694400787353516,778,1,E
TLV,Ben Gurion International Airport,Tel-aviv,Israel,TLV,LLBG,32.01139831542969,34.88669967651367,135,2,E
BEV,Beersheba (Teyman) Airport,Beer-sheba,Israel,BEV,LLBS,31.287000656128,34.722999572754,656,2,E
ETH,Eilat Airport,Elat,Israel,ETH,LLET,29.56130027770996,34.96009826660156,42,2,E
HFA,Haifa International Airport,Haifa,Israel,HFA,LLHA,32.80939865112305,35.04309844970703,28,2,E
RPN,Ben Ya'akov Airport,Rosh Pina,Israel,RPN,LLIB,32.98099899291992,35.5718994140625,922,2,E
VDA,Ovda International Airport,Ovda,Israel,VDA,LLOV,29.94029998779297,34.93579864501953,1492,2,E
SDV,Sde Dov Airport,Tel-aviv,Israel,SDV,LLSD,32.11470031738281,34.78219985961914,43,2,E
MLA,Malta International Airport,Malta,Malta,MLA,LMML,35.857498,14.4775,300,1,E
GRZ,Graz Airport,Graz,Austria,GRZ,LOWG,46.9911003112793,15.439599990844727,1115,1,E
INN,Innsbruck Airport,Innsbruck,Austria,INN,LOWI,47.260201,11.344,1907,1,E
LNZ,Linz Hörsching Airport,Linz,Austria,LNZ,LOWL,48.2332,14.1875,980,1,E
SZG,Salzburg Airport,Salzburg,Austria,SZG,LOWS,47.793300628699996,13.0043001175,1411,1,E
VIE,Vienna International Airport,Vienna,Austria,VIE,LOWW,48.110298156738,16.569700241089,600,1,E
SMA,Santa Maria Airport,Santa Maria (island),Portugal,SMA,LPAZ,36.97140121459961,-25.17060089111328,308,-1,E
BGC,Bragança Airport,Braganca,Portugal,BGC,LPBG,41.85779953,-6.70712995529,2241,0,E
FLW,Flores Airport,Flores,Portugal,FLW,LPFL,39.455299377441406,-31.131399154663086,112,-1,E
FAO,Faro Airport,Faro,Portugal,FAO,LPFR,37.0144004822,-7.96590995789,24,0,E
GRW,Graciosa Airport,Graciosa Island,Portugal,GRW,LPGR,39.092201232910156,-28.029800415039062,86,-1,E
HOR,Horta Airport,Horta,Portugal,HOR,LPHR,38.519901275634766,-28.715900421142578,118,-1,E
TER,Lajes Field,Lajes (terceira Island),Portugal,TER,LPLA,38.761798858599995,-27.090799331699998,180,-1,E
PDL,João Paulo II Airport,Ponta Delgada,Portugal,PDL,LPPD,37.7411994934,-25.6979007721,259,-1,E
PIX,Pico Airport,Pico,Portugal,PIX,LPPI,38.554298400878906,-28.441299438476562,109,-1,E
OPO,Francisco de Sá Carneiro Airport,Porto,Portugal,OPO,LPPR,41.2481002808,-8.68138980865,228,0,E
PXO,Porto Santo Airport,Porto Santo,Portugal,PXO,LPPS,33.0733985901,-16.3500003815,341,0,E
LIS,Lisbon Portela Airport,Lisbon,Portugal,LIS,LPPT,38.7812995911,-9.13591957092,374,0,E
SJZ,São Jorge Airport,Sao Jorge Island,Portugal,SJZ,LPSJ,38.66550064086914,-28.175800323486328,311,-1,E
VRL,Vila Real Airport,Vila Real,Portugal,VRL,LPVR,41.27429962158203,-7.720469951629639,1805,0,E
OMO,Mostar International Airport,Mostar,Bosnia and Herzegovina,OMO,LQMO,43.282901763916016,17.84589958190918,156,1,E
SJJ,Sarajevo International Airport,Sarajevo,Bosnia and Herzegovina,SJJ,LQSA,43.82460021972656,18.331499099731445,1708,1,E
ARW,Arad International Airport,Arad,Romania,ARW,LRAR,46.17660140991211,21.261999130249023,352,2,E
BCM,Bacău Airport,Bacau,Romania,BCM,LRBC,46.52190017700195,26.91029930114746,607,2,E
BAY,Tautii Magheraus Airport,Baia Mare,Romania,BAY,LRBM,47.65840148925781,23.469999313354492,605,2,E
BBU,Băneasa International Airport,Bucharest,Romania,BBU,LRBS,44.50320053100586,26.102100372314453,297,2,E
CND,Mihail Kogălniceanu International Airport,Constanta,Romania,CND,LRCK,44.36220169067383,28.488300323486328,353,2,E
CLJ,Cluj-Napoca International Airport,Cluj-napoca,Romania,CLJ,LRCL,46.78519821166992,23.686199188232422,1036,2,E
CSB,Caransebeş Airport,Caransebes,Romania,CSB,LRCS,45.41999816894531,22.253299713134766,866,2,E
CRA,Craiova Airport,Craiova,Romania,CRA,LRCV,44.31809997558594,23.888599395751953,626,2,E
IAS,Iaşi Airport,Iasi,Romania,IAS,LRIA,47.17850112915039,27.6205997467041,397,2,E
OMR,Oradea International Airport,Oradea,Romania,OMR,LROD,47.025299072265625,21.90250015258789,465,2,E
OTP,Henri Coandă International Airport,Bucharest,Romania,OTP,LROP,44.5711111,26.085,314,2,E
SBZ,Sibiu International Airport,Sibiu,Romania,SBZ,LRSB,45.78559875488281,24.091299057006836,1496,2,E
SUJ,Satu Mare Airport,Satu Mare,Romania,SUJ,LRSM,47.70330047607422,22.885700225830078,405,2,E
SCV,Suceava Stefan cel Mare Airport,Suceava,Romania,SCV,LRSV,47.6875,26.35409927368164,1375,2,E
TCE,Tulcea Airport,Tulcea,Romania,TCE,LRTC,45.0625,28.71430015563965,200,2,E
TGM,Transilvania Târgu Mureş International Airport,Tirgu Mures,Romania,TGM,LRTM,46.46770095825195,24.412500381469727,963,2,E
TSR,Timişoara Traian Vuia Airport,Timisoara,Romania,TSR,LRTR,45.809898376464844,21.337900161743164,348,2,E
GVA,Geneva Cointrin International Airport,Geneva,Switzerland,GVA,LSGG,46.23809814453125,6.108950138092041,1411,1,E
SIR,Sion Airport,Sion,Switzerland,SIR,LSGS,46.219600677500004,7.326759815220001,1585,1,E
EML,Emmen Air Base,Emmen,Switzerland,EML,LSME,47.092444,8.305184,1400,1,E
LUG,Lugano Airport,Lugano,Switzerland,LUG,LSZA,46.00429916379999,8.9105796814,915,1,E
BRN,Bern Belp Airport,Bern,Switzerland,BRN,LSZB,46.914100647,7.497149944309999,1674,1,E
ZRH,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464698791504,8.5491695404053,1416,1,E
ACH,St Gallen Altenrhein Airport,Altenrhein,Switzerland,ACH,LSZR,47.4850006104,9.560770034789998,1306,1,E
SMV,Samedan Airport,Samedan,Switzerland,SMV,LSZS,46.53409957885742,9.884110450744629,5600,1,E
ESB,Esenboğa International Airport,Ankara,Turkey,ESB,LTAC,40.128101348899996,32.995098114,3125,3,E
ANK,Etimesgut Air Base,Ankara,Turkey,ANK,LTAD,39.949798584,32.6885986328,2653,3,E
ADA,Adana Airport,Adana,Turkey,ADA,LTAF,36.9822006226,35.280399322499996,65,3,E
UAB,İncirlik Air Base,Adana,Turkey,UAB,LTAG,37.002101898199996,35.4258995056,238,3,E
AFY,Afyon Airport,Afyon,Turkey,AFY,LTAH,38.726398468,30.6011009216,3310,3,E
AYT,Antalya International Airport,Antalya,Turkey,AYT,LTAI,36.898701,30.800501,177,3,E
GZT,Gaziantep International Airport,Gaziantep,Turkey,GZT,LTAJ,36.9472007751,37.4786987305,2315,3,E
KYA,Konya Airport,Konya,Turkey,KYA,LTAN,37.979,32.561901,3392,3,E
MLX,Malatya Tulga Airport,Malatya,Turkey,MLX,LTAO,38.353699,38.253899,3016,3,E
MZH,Amasya Merzifon Airport,Merzifon,Turkey,MZH,LTAP,40.829399,35.521999,1758,3,E
VAS,Sivas Nuri Demirağ Airport,Sivas,Turkey,VAS,LTAR,39.813801,36.9035,5239,3,E
ASR,Kayseri Erkilet Airport,Kayseri,Turkey,ASR,LTAU,38.770401001,35.4953994751,3463,3,E
DNZ,Çardak Airport,Denizli,Turkey,DNZ,LTAY,37.7855987549,29.7012996674,2795,3,E
IST,Atatürk International Airport,Istanbul,Turkey,IST,LTBA,40.9768981934,28.814599990799998,163,3,E
BZI,Balıkesir Merkez Airport,Balikesir,Turkey,BZI,LTBF,39.619300842285156,27.926000595092773,340,3,E
BDM,Bandırma Airport,Bandirma,Turkey,BDM,LTBG,40.31800079345703,27.977699279785156,170,3,E
ESK,Eskişehir Air Base,Eskisehir,Turkey,ESK,LTBI,39.7840995789,30.582099914599997,2581,3,E
ADB,Adnan Menderes International Airport,Izmir,Turkey,ADB,LTBJ,38.2924003601,27.156999588,412,3,E
IGL,Çiğli Airport,Izmir,Turkey,IGL,LTBL,38.513000488299994,27.010099411,16,3,E
DLM,Dalaman International Airport,Dalaman,Turkey,DLM,LTBS,36.7131004333,28.7924995422,20,3,E
BXN,Imsık Airport,Bodrum,Turkey,BXN,LTBV,37.140098571777344,27.669700622558594,202,3,E
EZS,Elazığ Airport,Elazig,Turkey,EZS,LTCA,38.6068992615,39.2914009094,2927,3,E
DIY,Diyarbakir Airport,Diyabakir,Turkey,DIY,LTCC,37.893901825,40.201000213600004,2251,3,E
ERC,Erzincan Airport,Erzincan,Turkey,ERC,LTCD,39.7102012634,39.527000427199994,3783,3,E
ERZ,Erzurum International Airport,Erzurum,Turkey,ERZ,LTCE,39.9565010071,41.17020034789999,5763,3,E
TZX,Trabzon International Airport,Trabzon,Turkey,TZX,LTCG,40.99509811401367,39.78969955444336,104,3,E
VAN,Van Ferit Melen Airport,Van,Turkey,VAN,LTCI,38.46820068359375,43.332298278808594,5480,3,E
BAL,Batman Airport,Batman,Turkey,BAL,LTCJ,37.929000854499996,41.1166000366,1822,3,E
BZY,Balti International Airport,Saltsy,Moldova,BZY,LUBL,47.83810043334961,27.7814998626709,758,2,E
KIV,Chişinău International Airport,Chisinau,Moldova,KIV,LUKK,46.92770004272461,28.930999755859375,399,2,E
OHD,Ohrid St. Paul the Apostle Airport,Ohrid,Macedonia,OHD,LWOH,41.18,20.7423,2313,1,E
SKP,Skopje Alexander the Great Airport,Skopje,Macedonia,SKP,LWSK,41.961601,21.621401,781,1,E
GIB,Gibraltar Airport,Gibraltar,Gibraltar,GIB,LXGB,36.1511993408,-5.3496599197400005,15,1,N
BEG,Belgrade Nikola Tesla Airport,Belgrade,Serbia,BEG,LYBE,44.8184013367,20.3090991974,335,1,E
INI,Nis Airport,Nis,Serbia,INI,LYNI,43.337299,21.853701,648,1,E
TGD,Podgorica Airport,Podgorica,Montenegro,TGD,LYPG,42.35940170288086,19.25189971923828,141,1,E
PRN,Priština International Airport,Pristina,Serbia,PRN,BKPR,42.5728,21.035801,1789,1,E
TIV,Tivat Airport,Tivat,Montenegro,TIV,LYTV,42.404701232910156,18.72330093383789,20,1,E
BTS,M. R. Štefánik Airport,Bratislava,Slovakia,BTS,LZIB,48.17020034790039,17.21269989013672,436,1,E
KSC,Košice Airport,Kosice,Slovakia,KSC,LZKZ,48.66310119628906,21.241100311279297,755,1,E
PZY,Piešťany Airport,Piestany,Slovakia,PZY,LZPP,48.62519836425781,17.828399658203125,545,1,E
SLD,Sliač Airport,Sliac,Slovakia,SLD,LZSL,48.63779830932617,19.13409996032715,1043,1,E
TAT,Poprad-Tatry Airport,Poprad,Slovakia,TAT,LZTT,49.073600769,20.2411003113,2356,1,E
NCA,North Caicos Airport,North Caicos,Turks and Caicos Islands,NCA,MBNC,21.917499542236328,-71.9395980834961,10,-4,U
PLS,Providenciales Airport,Providenciales,Turks and Caicos Islands,PLS,MBPV,21.77359962463379,-72.26589965820312,15,-4,U
XSC,South Caicos Airport,South Caicos,Turks and Caicos Islands,XSC,MBSC,21.515699386599998,-71.528503418,6,-4,U
EPS,Arroyo Barril Airport,Samana,Dominican Republic,EPS,MDAB,19.198600769,-69.42980194089999,57,-4,U
BRX,Maria Montez International Airport,Barahona,Dominican Republic,BRX,MDBH,18.25149917602539,-71.12039947509766,10,-4,U
LRM,Casa De Campo International Airport,La Romana,Dominican Republic,LRM,MDLR,18.450700759887695,-68.91179656982422,240,-4,U
PUJ,Punta Cana International Airport,Punta Cana,Dominican Republic,PUJ,MDPC,18.567399978599997,-68.36340332030001,47,-4,U
POP,Gregorio Luperon International Airport,Puerto Plata,Dominican Republic,POP,MDPP,19.75790023803711,-70.56999969482422,15,-4,U
SDQ,Las Américas International Airport,Santo Domingo,Dominican Republic,SDQ,MDSD,18.42970085144,-69.668899536133,59,-4,U
STI,Cibao International Airport,Santiago,Dominican Republic,STI,MDST,19.406099319458008,-70.60469818115234,565,-4,U
CBV,Coban Airport,Coban,Guatemala,CBV,MGCB,15.468999862670898,-90.40670013427734,4339,-6,U
GUA,La Aurora Airport,Guatemala City,Guatemala,GUA,MGGT,14.58329963684082,-90.52749633789062,4952,-6,U
LCE,Goloson International Airport,La Ceiba,Honduras,LCE,MHLC,15.7425,-86.852997,39,-6,U
SAP,Ramón Villeda Morales International Airport,San Pedro Sula,Honduras,SAP,MHLM,15.45259952545166,-87.92359924316406,91,-6,U
GJA,La Laguna Airport,Guanaja,Honduras,GJA,MHNJ,16.4454,-85.906601,49,-6,U
RTB,Juan Manuel Galvez International Airport,Roatan,Honduras,RTB,MHRO,16.316799,-86.523003,39,-6,U
TEA,Tela Airport,Tela,Honduras,TEA,MHTE,15.7759,-87.4758,7,-6,U
TGU,Toncontín International Airport,Tegucigalpa,Honduras,TGU,MHTG,14.06089973449707,-87.21720123291016,3294,-6,U
OCJ,Boscobel Aerodrome,Ocho Rios,Jamaica,OCJ,MKBS,18.404199600219727,-76.96900177001953,90,-5,U
KIN,Norman Manley International Airport,Kingston,Jamaica,KIN,MKJP,17.935699462890625,-76.7874984741211,10,-5,U
MBJ,Sangster International Airport,Montego Bay,Jamaica,MBJ,MKJS,18.503700256347656,-77.91339874267578,4,-5,U
POT,Ken Jones Airport,Port Antonio,Jamaica,POT,MKKJ,18.1987991333,-76.53450012210001,20,-5,U
KTP,Tinson Pen Airport,Kingston,Jamaica,KTP,MKTP,17.98859977722168,-76.82379913330078,16,-5,U
ACA,General Juan N Alvarez International Airport,Acapulco,Mexico,ACA,MMAA,16.757099151611328,-99.75399780273438,16,-6,S
NTR,Del Norte International Airport,Monterrey,Mexico,NTR,MMAN,25.8656005859375,-100.23699951171875,1476,-6,S
AGU,Jesús Terán Paredo International Airport,Aguascalientes,Mexico,AGU,MMAS,21.705601,-102.318001,6112,-6,S
HUX,Bahías de Huatulco International Airport,Huatulco,Mexico,HUX,MMBT,15.775300025939941,-96.26260375976562,464,-6,S
CVJ,General Mariano Matamoros Airport,Cuernavaca,Mexico,CVJ,MMCB,18.834800720214844,-99.26129913330078,4277,-6,S
CME,Ciudad del Carmen International Airport,Ciudad Del Carmen,Mexico,CME,MMCE,18.65369987487793,-91.79900360107422,10,-6,S
CUL,Bachigualato Federal International Airport,Culiacan,Mexico,CUL,MMCL,24.7644996643,-107.474998474,108,-7,S
CTM,Chetumal International Airport,Chetumal,Mexico,CTM,MMCM,18.50469970703125,-88.32679748535156,39,-5,S
CEN,Ciudad Obregón International Airport,Ciudad Obregon,Mexico,CEN,MMCN,27.39259910583496,-109.83300018310547,243,-7,S
CPE,Ingeniero Alberto Acuña Ongay International Airport,Campeche,Mexico,CPE,MMCP,19.816799163800003,-90.5002975464,34,-6,S
CJS,Abraham González International Airport,Ciudad Juarez,Mexico,CJS,MMCS,31.63610076904297,-106.42900085449219,3904,-7,S
CUU,General Roberto Fierro Villalobos International Airport,Chihuahua,Mexico,CUU,MMCU,28.702899932900003,-105.964996338,4462,-7,S
CVM,General Pedro Jose Mendez International Airport,Ciudad Victoria,Mexico,CVM,MMCV,23.7033004761,-98.9564971924,761,-6,S
CZM,Cozumel International Airport,Cozumel,Mexico,CZM,MMCZ,20.52239990234375,-86.92559814453125,15,-5,S
DGO,General Guadalupe Victoria International Airport,Durango,Mexico,DGO,MMDO,24.1242008209,-104.527999878,6104,-6,S
TPQ,Amado Nervo National Airport,Tepic,Mexico,TPQ,MMEP,21.41950035095215,-104.84300231933594,3020,-7,S
ESE,Ensenada Airport,Ensenada,Mexico,ESE,MMES,31.795299530029297,-116.60299682617188,66,-8,S
GDL,Don Miguel Hidalgo Y Costilla International Airport,Guadalajara,Mexico,GDL,MMGL,20.521799087524414,-103.31099700927734,5016,-6,S
GYM,General José María Yáñez International Airport,Guaymas,Mexico,GYM,MMGM,27.9689998626709,-110.92500305175781,59,-7,S
TCN,Tehuacan Airport,Tehuacan,Mexico,TCN,MMHC,18.49720001220703,-97.4198989868164,5509,-6,S
HMO,General Ignacio P. Garcia International Airport,Hermosillo,Mexico,HMO,MMHO,29.095899581900003,-111.047996521,627,-7,S
CLQ,Licenciado Miguel de la Madrid Airport,Colima,Mexico,CLQ,MMIA,19.2770004272,-103.577003479,2467,-6,S
ISJ,Isla Mujeres Airport,Isla Mujeres,Mexico,ISJ,MMIM,21.2450008392334,-86.73999786376953,7,-5,S
SLW,Plan De Guadalupe International Airport,Saltillo,Mexico,SLW,MMIO,25.54949951171875,-100.92900085449219,4778,-6,S
LZC,Lázaro Cárdenas Airport,Lazard Cardenas,Mexico,LZC,MMLC,18.0016994476,-102.221000671,39,-6,S
LMM,Valle del Fuerte International Airport,Los Mochis,Mexico,LMM,MMLM,25.6851997375,-109.081001282,16,-7,S
BJX,Del Bajío International Airport,Del Bajio,Mexico,BJX,MMLO,20.993499755900004,-101.481002808,5956,-6,S
LAP,Manuel Márquez de León International Airport,La Paz,Mexico,LAP,MMLP,24.072700500499998,-110.361999512,69,-7,S
LTO,Loreto International Airport,Loreto,Mexico,LTO,MMLT,25.989200592041016,-111.3479995727539,34,-7,S
MAM,General Servando Canales International Airport,Matamoros,Mexico,MAM,MMMA,25.7698993683,-97.5252990723,25,-6,S
MID,Licenciado Manuel Crescencio Rejon Int Airport,Merida,Mexico,MID,MMMD,20.937000274699997,-89.657699585,38,-6,S
MXL,General Rodolfo Sánchez Taboada International Airport,Mexicali,Mexico,MXL,MMML,32.6305999756,-115.241996765,74,-8,S
MLM,General Francisco J. Mujica International Airport,Morelia,Mexico,MLM,MMMM,19.849899292,-101.025001526,6033,-6,S
MTT,Minatitlán/Coatzacoalcos National Airport,Minatitlan,Mexico,MTT,MMMT,18.1033992767,-94.58070373540001,36,-6,S
LOV,Monclova International Airport,Monclova,Mexico,LOV,MMMV,26.955699920654297,-101.47000122070312,1864,-6,S
MEX,Licenciado Benito Juarez International Airport,Mexico City,Mexico,MEX,MMMX,19.4363,-99.072098,7316,-6,S
MTY,General Mariano Escobedo International Airport,Monterrey,Mexico,MTY,MMMY,25.7784996033,-100.107002258,1278,-6,S
MZT,General Rafael Buelna International Airport,Mazatlan,Mexico,MZT,MMMZ,23.1613998413,-106.26599884,38,-7,S
NOG,Nogales International Airport,Nogales,Mexico,NOG,MMNG,31.22610092163086,-110.97599792480469,3990,-7,S
NLD,Quetzalcóatl International Airport,Nuevo Laredo,Mexico,NLD,MMNL,27.4438991547,-99.5705032349,484,-6,S
OAX,Xoxocotlán International Airport,Oaxaca,Mexico,OAX,MMOX,16.9999008179,-96.726600647,4989,-6,S
PAZ,El Tajín National Airport,Poza Rico,Mexico,PAZ,MMPA,20.6026992798,-97.46080017090001,497,-6,S
